image_idx,row_upper_left,column_upper_left,row_centre,column_centre,x_coordinate,y_coordinate,geometry
6987,6900,12900,6975,12975,359675.1154461877,4723264.941377874,POINT (359675.1154461877 4723264.941377874)
6988,6900,13050,6975,13125,359825.1154461877,4723264.941377874,POINT (359825.1154461877 4723264.941377874)
6989,6900,13200,6975,13275,359975.1154461877,4723264.941377874,POINT (359975.1154461877 4723264.941377874)
6990,6900,13350,6975,13425,360125.1154461877,4723264.941377874,POINT (360125.1154461877 4723264.941377874)
6991,6900,13500,6975,13575,360275.1154461877,4723264.941377874,POINT (360275.1154461877 4723264.941377874)
6992,6900,13650,6975,13725,360425.1154461877,4723264.941377874,POINT (360425.1154461877 4723264.941377874)
6993,6900,13800,6975,13875,360575.1154461877,4723264.941377874,POINT (360575.1154461877 4723264.941377874)
6994,6900,13950,6975,14025,360725.1154461877,4723264.941377874,POINT (360725.1154461877 4723264.941377874)
6995,6900,14100,6975,14175,360875.1154461877,4723264.941377874,POINT (360875.1154461877 4723264.941377874)
6996,6900,14250,6975,14325,361025.1154461877,4723264.941377874,POINT (361025.1154461877 4723264.941377874)
6997,6900,14400,6975,14475,361175.1154461877,4723264.941377874,POINT (361175.1154461877 4723264.941377874)
6998,6900,14550,6975,14625,361325.1154461877,4723264.941377874,POINT (361325.1154461877 4723264.941377874)
6999,6900,14700,6975,14775,361475.1154461877,4723264.941377874,POINT (361475.1154461877 4723264.941377874)
7000,6900,14850,6975,14925,361625.1154461877,4723264.941377874,POINT (361625.1154461877 4723264.941377874)
7001,6900,15000,6975,15075,361775.1154461877,4723264.941377874,POINT (361775.1154461877 4723264.941377874)
7002,6900,15150,6975,15225,361925.1154461877,4723264.941377874,POINT (361925.1154461877 4723264.941377874)
7003,6900,15300,6975,15375,362075.1154461877,4723264.941377874,POINT (362075.1154461877 4723264.941377874)
7004,6900,15450,6975,15525,362225.1154461877,4723264.941377874,POINT (362225.1154461877 4723264.941377874)
7005,6900,15600,6975,15675,362375.1154461877,4723264.941377874,POINT (362375.1154461877 4723264.941377874)
7006,6900,15750,6975,15825,362525.1154461877,4723264.941377874,POINT (362525.1154461877 4723264.941377874)
7007,6900,15900,6975,15975,362675.1154461877,4723264.941377874,POINT (362675.1154461877 4723264.941377874)
7008,6900,16050,6975,16125,362825.1154461877,4723264.941377874,POINT (362825.1154461877 4723264.941377874)
7009,6900,16200,6975,16275,362975.1154461877,4723264.941377874,POINT (362975.1154461877 4723264.941377874)
7010,6900,16350,6975,16425,363125.1154461877,4723264.941377874,POINT (363125.1154461877 4723264.941377874)
7011,6900,16500,6975,16575,363275.1154461877,4723264.941377874,POINT (363275.1154461877 4723264.941377874)
7012,6900,16650,6975,16725,363425.1154461877,4723264.941377874,POINT (363425.1154461877 4723264.941377874)
7013,6900,16800,6975,16875,363575.1154461877,4723264.941377874,POINT (363575.1154461877 4723264.941377874)
7014,6900,16950,6975,17025,363725.1154461877,4723264.941377874,POINT (363725.1154461877 4723264.941377874)
7015,6900,17100,6975,17175,363875.1154461877,4723264.941377874,POINT (363875.1154461877 4723264.941377874)
7016,6900,17250,6975,17325,364025.1154461877,4723264.941377874,POINT (364025.1154461877 4723264.941377874)
7017,6900,17400,6975,17475,364175.1154461877,4723264.941377874,POINT (364175.1154461877 4723264.941377874)
7018,6900,17550,6975,17625,364325.1154461877,4723264.941377874,POINT (364325.1154461877 4723264.941377874)
7019,6900,17700,6975,17775,364475.1154461877,4723264.941377874,POINT (364475.1154461877 4723264.941377874)
7020,6900,17850,6975,17925,364625.1154461877,4723264.941377874,POINT (364625.1154461877 4723264.941377874)
7021,6900,18000,6975,18075,364775.1154461877,4723264.941377874,POINT (364775.1154461877 4723264.941377874)
7022,6900,18150,6975,18225,364925.1154461877,4723264.941377874,POINT (364925.1154461877 4723264.941377874)
7023,6900,18300,6975,18375,365075.1154461877,4723264.941377874,POINT (365075.1154461877 4723264.941377874)
7024,6900,18450,6975,18525,365225.1154461877,4723264.941377874,POINT (365225.1154461877 4723264.941377874)
7025,6900,18600,6975,18675,365375.1154461877,4723264.941377874,POINT (365375.1154461877 4723264.941377874)
7026,6900,18750,6975,18825,365525.1154461877,4723264.941377874,POINT (365525.1154461877 4723264.941377874)
7027,6900,18900,6975,18975,365675.1154461877,4723264.941377874,POINT (365675.1154461877 4723264.941377874)
7028,6900,19050,6975,19125,365825.1154461877,4723264.941377874,POINT (365825.1154461877 4723264.941377874)
7029,6900,19200,6975,19275,365975.1154461877,4723264.941377874,POINT (365975.1154461877 4723264.941377874)
7030,6900,19350,6975,19425,366125.1154461877,4723264.941377874,POINT (366125.1154461877 4723264.941377874)
7031,6900,19500,6975,19575,366275.1154461877,4723264.941377874,POINT (366275.1154461877 4723264.941377874)
7032,6900,19650,6975,19725,366425.1154461877,4723264.941377874,POINT (366425.1154461877 4723264.941377874)
7033,6900,19800,6975,19875,366575.1154461877,4723264.941377874,POINT (366575.1154461877 4723264.941377874)
7034,6900,19950,6975,20025,366725.1154461877,4723264.941377874,POINT (366725.1154461877 4723264.941377874)
7035,6900,20100,6975,20175,366875.1154461877,4723264.941377874,POINT (366875.1154461877 4723264.941377874)
7036,6900,20250,6975,20325,367025.1154461877,4723264.941377874,POINT (367025.1154461877 4723264.941377874)
7037,6900,20400,6975,20475,367175.1154461877,4723264.941377874,POINT (367175.1154461877 4723264.941377874)
7038,6900,20550,6975,20625,367325.1154461877,4723264.941377874,POINT (367325.1154461877 4723264.941377874)
7039,6900,20700,6975,20775,367475.1154461877,4723264.941377874,POINT (367475.1154461877 4723264.941377874)
7040,6900,20850,6975,20925,367625.1154461877,4723264.941377874,POINT (367625.1154461877 4723264.941377874)
7041,6900,21000,6975,21075,367775.1154461877,4723264.941377874,POINT (367775.1154461877 4723264.941377874)
7042,6900,21150,6975,21225,367925.1154461877,4723264.941377874,POINT (367925.1154461877 4723264.941377874)
7043,6900,21300,6975,21375,368075.1154461877,4723264.941377874,POINT (368075.1154461877 4723264.941377874)
7044,6900,21450,6975,21525,368225.1154461877,4723264.941377874,POINT (368225.1154461877 4723264.941377874)
7045,6900,21600,6975,21675,368375.1154461877,4723264.941377874,POINT (368375.1154461877 4723264.941377874)
7046,6900,21750,6975,21825,368525.1154461877,4723264.941377874,POINT (368525.1154461877 4723264.941377874)
7047,6900,21900,6975,21975,368675.1154461877,4723264.941377874,POINT (368675.1154461877 4723264.941377874)
7048,6900,22050,6975,22125,368825.1154461877,4723264.941377874,POINT (368825.1154461877 4723264.941377874)
7049,6900,22200,6975,22275,368975.1154461877,4723264.941377874,POINT (368975.1154461877 4723264.941377874)
7050,6900,22350,6975,22425,369125.1154461877,4723264.941377874,POINT (369125.1154461877 4723264.941377874)
7051,7050,0,7125,75,346775.1154461877,4723114.941377874,POINT (346775.1154461877 4723114.941377874)
7052,7050,150,7125,225,346925.1154461877,4723114.941377874,POINT (346925.1154461877 4723114.941377874)
7053,7050,300,7125,375,347075.1154461877,4723114.941377874,POINT (347075.1154461877 4723114.941377874)
7054,7050,450,7125,525,347225.1154461877,4723114.941377874,POINT (347225.1154461877 4723114.941377874)
7055,7050,600,7125,675,347375.1154461877,4723114.941377874,POINT (347375.1154461877 4723114.941377874)
7056,7050,750,7125,825,347525.1154461877,4723114.941377874,POINT (347525.1154461877 4723114.941377874)
7057,7050,900,7125,975,347675.1154461877,4723114.941377874,POINT (347675.1154461877 4723114.941377874)
7058,7050,1050,7125,1125,347825.1154461877,4723114.941377874,POINT (347825.1154461877 4723114.941377874)
7059,7050,1200,7125,1275,347975.1154461877,4723114.941377874,POINT (347975.1154461877 4723114.941377874)
7060,7050,1350,7125,1425,348125.1154461877,4723114.941377874,POINT (348125.1154461877 4723114.941377874)
7061,7050,1500,7125,1575,348275.1154461877,4723114.941377874,POINT (348275.1154461877 4723114.941377874)
7062,7050,1650,7125,1725,348425.1154461877,4723114.941377874,POINT (348425.1154461877 4723114.941377874)
7063,7050,1800,7125,1875,348575.1154461877,4723114.941377874,POINT (348575.1154461877 4723114.941377874)
7064,7050,1950,7125,2025,348725.1154461877,4723114.941377874,POINT (348725.1154461877 4723114.941377874)
7065,7050,2100,7125,2175,348875.1154461877,4723114.941377874,POINT (348875.1154461877 4723114.941377874)
7066,7050,2250,7125,2325,349025.1154461877,4723114.941377874,POINT (349025.1154461877 4723114.941377874)
7067,7050,2400,7125,2475,349175.1154461877,4723114.941377874,POINT (349175.1154461877 4723114.941377874)
7068,7050,2550,7125,2625,349325.1154461877,4723114.941377874,POINT (349325.1154461877 4723114.941377874)
7069,7050,2700,7125,2775,349475.1154461877,4723114.941377874,POINT (349475.1154461877 4723114.941377874)
7070,7050,2850,7125,2925,349625.1154461877,4723114.941377874,POINT (349625.1154461877 4723114.941377874)
7071,7050,3000,7125,3075,349775.1154461877,4723114.941377874,POINT (349775.1154461877 4723114.941377874)
7072,7050,3150,7125,3225,349925.1154461877,4723114.941377874,POINT (349925.1154461877 4723114.941377874)
7073,7050,3300,7125,3375,350075.1154461877,4723114.941377874,POINT (350075.1154461877 4723114.941377874)
7074,7050,3450,7125,3525,350225.1154461877,4723114.941377874,POINT (350225.1154461877 4723114.941377874)
7075,7050,3600,7125,3675,350375.1154461877,4723114.941377874,POINT (350375.1154461877 4723114.941377874)
7076,7050,3750,7125,3825,350525.1154461877,4723114.941377874,POINT (350525.1154461877 4723114.941377874)
7077,7050,3900,7125,3975,350675.1154461877,4723114.941377874,POINT (350675.1154461877 4723114.941377874)
7078,7050,4050,7125,4125,350825.1154461877,4723114.941377874,POINT (350825.1154461877 4723114.941377874)
7079,7050,4200,7125,4275,350975.1154461877,4723114.941377874,POINT (350975.1154461877 4723114.941377874)
7080,7050,4350,7125,4425,351125.1154461877,4723114.941377874,POINT (351125.1154461877 4723114.941377874)
7081,7050,4500,7125,4575,351275.1154461877,4723114.941377874,POINT (351275.1154461877 4723114.941377874)
7082,7050,4650,7125,4725,351425.1154461877,4723114.941377874,POINT (351425.1154461877 4723114.941377874)
7083,7050,4800,7125,4875,351575.1154461877,4723114.941377874,POINT (351575.1154461877 4723114.941377874)
7084,7050,4950,7125,5025,351725.1154461877,4723114.941377874,POINT (351725.1154461877 4723114.941377874)
7085,7050,5100,7125,5175,351875.1154461877,4723114.941377874,POINT (351875.1154461877 4723114.941377874)
7086,7050,5250,7125,5325,352025.1154461877,4723114.941377874,POINT (352025.1154461877 4723114.941377874)
7087,7050,5400,7125,5475,352175.1154461877,4723114.941377874,POINT (352175.1154461877 4723114.941377874)
7088,7050,5550,7125,5625,352325.1154461877,4723114.941377874,POINT (352325.1154461877 4723114.941377874)
7089,7050,5700,7125,5775,352475.1154461877,4723114.941377874,POINT (352475.1154461877 4723114.941377874)
7090,7050,5850,7125,5925,352625.1154461877,4723114.941377874,POINT (352625.1154461877 4723114.941377874)
7091,7050,6000,7125,6075,352775.1154461877,4723114.941377874,POINT (352775.1154461877 4723114.941377874)
7092,7050,6150,7125,6225,352925.1154461877,4723114.941377874,POINT (352925.1154461877 4723114.941377874)
7093,7050,6300,7125,6375,353075.1154461877,4723114.941377874,POINT (353075.1154461877 4723114.941377874)
7094,7050,6450,7125,6525,353225.1154461877,4723114.941377874,POINT (353225.1154461877 4723114.941377874)
7095,7050,6600,7125,6675,353375.1154461877,4723114.941377874,POINT (353375.1154461877 4723114.941377874)
7096,7050,6750,7125,6825,353525.1154461877,4723114.941377874,POINT (353525.1154461877 4723114.941377874)
7097,7050,6900,7125,6975,353675.1154461877,4723114.941377874,POINT (353675.1154461877 4723114.941377874)
7098,7050,7050,7125,7125,353825.1154461877,4723114.941377874,POINT (353825.1154461877 4723114.941377874)
7099,7050,7200,7125,7275,353975.1154461877,4723114.941377874,POINT (353975.1154461877 4723114.941377874)
7100,7050,7350,7125,7425,354125.1154461877,4723114.941377874,POINT (354125.1154461877 4723114.941377874)
7101,7050,7500,7125,7575,354275.1154461877,4723114.941377874,POINT (354275.1154461877 4723114.941377874)
7102,7050,7650,7125,7725,354425.1154461877,4723114.941377874,POINT (354425.1154461877 4723114.941377874)
7103,7050,7800,7125,7875,354575.1154461877,4723114.941377874,POINT (354575.1154461877 4723114.941377874)
7104,7050,7950,7125,8025,354725.1154461877,4723114.941377874,POINT (354725.1154461877 4723114.941377874)
7105,7050,8100,7125,8175,354875.1154461877,4723114.941377874,POINT (354875.1154461877 4723114.941377874)
7106,7050,8250,7125,8325,355025.1154461877,4723114.941377874,POINT (355025.1154461877 4723114.941377874)
7107,7050,8400,7125,8475,355175.1154461877,4723114.941377874,POINT (355175.1154461877 4723114.941377874)
7108,7050,8550,7125,8625,355325.1154461877,4723114.941377874,POINT (355325.1154461877 4723114.941377874)
7109,7050,8700,7125,8775,355475.1154461877,4723114.941377874,POINT (355475.1154461877 4723114.941377874)
7110,7050,8850,7125,8925,355625.1154461877,4723114.941377874,POINT (355625.1154461877 4723114.941377874)
7111,7050,9000,7125,9075,355775.1154461877,4723114.941377874,POINT (355775.1154461877 4723114.941377874)
7112,7050,9150,7125,9225,355925.1154461877,4723114.941377874,POINT (355925.1154461877 4723114.941377874)
7113,7050,9300,7125,9375,356075.1154461877,4723114.941377874,POINT (356075.1154461877 4723114.941377874)
7114,7050,9450,7125,9525,356225.1154461877,4723114.941377874,POINT (356225.1154461877 4723114.941377874)
7115,7050,9600,7125,9675,356375.1154461877,4723114.941377874,POINT (356375.1154461877 4723114.941377874)
7116,7050,9750,7125,9825,356525.1154461877,4723114.941377874,POINT (356525.1154461877 4723114.941377874)
7117,7050,9900,7125,9975,356675.1154461877,4723114.941377874,POINT (356675.1154461877 4723114.941377874)
7118,7050,10050,7125,10125,356825.1154461877,4723114.941377874,POINT (356825.1154461877 4723114.941377874)
7119,7050,10200,7125,10275,356975.1154461877,4723114.941377874,POINT (356975.1154461877 4723114.941377874)
7120,7050,10350,7125,10425,357125.1154461877,4723114.941377874,POINT (357125.1154461877 4723114.941377874)
7121,7050,10500,7125,10575,357275.1154461877,4723114.941377874,POINT (357275.1154461877 4723114.941377874)
7122,7050,10650,7125,10725,357425.1154461877,4723114.941377874,POINT (357425.1154461877 4723114.941377874)
7123,7050,10800,7125,10875,357575.1154461877,4723114.941377874,POINT (357575.1154461877 4723114.941377874)
7124,7050,10950,7125,11025,357725.1154461877,4723114.941377874,POINT (357725.1154461877 4723114.941377874)
7125,7050,11100,7125,11175,357875.1154461877,4723114.941377874,POINT (357875.1154461877 4723114.941377874)
7126,7050,11250,7125,11325,358025.1154461877,4723114.941377874,POINT (358025.1154461877 4723114.941377874)
7127,7050,11400,7125,11475,358175.1154461877,4723114.941377874,POINT (358175.1154461877 4723114.941377874)
7128,7050,11550,7125,11625,358325.1154461877,4723114.941377874,POINT (358325.1154461877 4723114.941377874)
7129,7050,11700,7125,11775,358475.1154461877,4723114.941377874,POINT (358475.1154461877 4723114.941377874)
7130,7050,11850,7125,11925,358625.1154461877,4723114.941377874,POINT (358625.1154461877 4723114.941377874)
7131,7050,12000,7125,12075,358775.1154461877,4723114.941377874,POINT (358775.1154461877 4723114.941377874)
7132,7050,12150,7125,12225,358925.1154461877,4723114.941377874,POINT (358925.1154461877 4723114.941377874)
7133,7050,12300,7125,12375,359075.1154461877,4723114.941377874,POINT (359075.1154461877 4723114.941377874)
7134,7050,12450,7125,12525,359225.1154461877,4723114.941377874,POINT (359225.1154461877 4723114.941377874)
7135,7050,12600,7125,12675,359375.1154461877,4723114.941377874,POINT (359375.1154461877 4723114.941377874)
7136,7050,12750,7125,12825,359525.1154461877,4723114.941377874,POINT (359525.1154461877 4723114.941377874)
7137,7050,12900,7125,12975,359675.1154461877,4723114.941377874,POINT (359675.1154461877 4723114.941377874)
7138,7050,13050,7125,13125,359825.1154461877,4723114.941377874,POINT (359825.1154461877 4723114.941377874)
7139,7050,13200,7125,13275,359975.1154461877,4723114.941377874,POINT (359975.1154461877 4723114.941377874)
7140,7050,13350,7125,13425,360125.1154461877,4723114.941377874,POINT (360125.1154461877 4723114.941377874)
7141,7050,13500,7125,13575,360275.1154461877,4723114.941377874,POINT (360275.1154461877 4723114.941377874)
7142,7050,13650,7125,13725,360425.1154461877,4723114.941377874,POINT (360425.1154461877 4723114.941377874)
7143,7050,13800,7125,13875,360575.1154461877,4723114.941377874,POINT (360575.1154461877 4723114.941377874)
7144,7050,13950,7125,14025,360725.1154461877,4723114.941377874,POINT (360725.1154461877 4723114.941377874)
7145,7050,14100,7125,14175,360875.1154461877,4723114.941377874,POINT (360875.1154461877 4723114.941377874)
7146,7050,14250,7125,14325,361025.1154461877,4723114.941377874,POINT (361025.1154461877 4723114.941377874)
7147,7050,14400,7125,14475,361175.1154461877,4723114.941377874,POINT (361175.1154461877 4723114.941377874)
7148,7050,14550,7125,14625,361325.1154461877,4723114.941377874,POINT (361325.1154461877 4723114.941377874)
7149,7050,14700,7125,14775,361475.1154461877,4723114.941377874,POINT (361475.1154461877 4723114.941377874)
7150,7050,14850,7125,14925,361625.1154461877,4723114.941377874,POINT (361625.1154461877 4723114.941377874)
7151,7050,15000,7125,15075,361775.1154461877,4723114.941377874,POINT (361775.1154461877 4723114.941377874)
7152,7050,15150,7125,15225,361925.1154461877,4723114.941377874,POINT (361925.1154461877 4723114.941377874)
7153,7050,15300,7125,15375,362075.1154461877,4723114.941377874,POINT (362075.1154461877 4723114.941377874)
7154,7050,15450,7125,15525,362225.1154461877,4723114.941377874,POINT (362225.1154461877 4723114.941377874)
7155,7050,15600,7125,15675,362375.1154461877,4723114.941377874,POINT (362375.1154461877 4723114.941377874)
7156,7050,15750,7125,15825,362525.1154461877,4723114.941377874,POINT (362525.1154461877 4723114.941377874)
7157,7050,15900,7125,15975,362675.1154461877,4723114.941377874,POINT (362675.1154461877 4723114.941377874)
7158,7050,16050,7125,16125,362825.1154461877,4723114.941377874,POINT (362825.1154461877 4723114.941377874)
7159,7050,16200,7125,16275,362975.1154461877,4723114.941377874,POINT (362975.1154461877 4723114.941377874)
7160,7050,16350,7125,16425,363125.1154461877,4723114.941377874,POINT (363125.1154461877 4723114.941377874)
7161,7050,16500,7125,16575,363275.1154461877,4723114.941377874,POINT (363275.1154461877 4723114.941377874)
7162,7050,16650,7125,16725,363425.1154461877,4723114.941377874,POINT (363425.1154461877 4723114.941377874)
7163,7050,16800,7125,16875,363575.1154461877,4723114.941377874,POINT (363575.1154461877 4723114.941377874)
7164,7050,16950,7125,17025,363725.1154461877,4723114.941377874,POINT (363725.1154461877 4723114.941377874)
7165,7050,17100,7125,17175,363875.1154461877,4723114.941377874,POINT (363875.1154461877 4723114.941377874)
7166,7050,17250,7125,17325,364025.1154461877,4723114.941377874,POINT (364025.1154461877 4723114.941377874)
7167,7050,17400,7125,17475,364175.1154461877,4723114.941377874,POINT (364175.1154461877 4723114.941377874)
7168,7050,17550,7125,17625,364325.1154461877,4723114.941377874,POINT (364325.1154461877 4723114.941377874)
7169,7050,17700,7125,17775,364475.1154461877,4723114.941377874,POINT (364475.1154461877 4723114.941377874)
7170,7050,17850,7125,17925,364625.1154461877,4723114.941377874,POINT (364625.1154461877 4723114.941377874)
7171,7050,18000,7125,18075,364775.1154461877,4723114.941377874,POINT (364775.1154461877 4723114.941377874)
7172,7050,18150,7125,18225,364925.1154461877,4723114.941377874,POINT (364925.1154461877 4723114.941377874)
7173,7050,18300,7125,18375,365075.1154461877,4723114.941377874,POINT (365075.1154461877 4723114.941377874)
7174,7050,18450,7125,18525,365225.1154461877,4723114.941377874,POINT (365225.1154461877 4723114.941377874)
7175,7050,18600,7125,18675,365375.1154461877,4723114.941377874,POINT (365375.1154461877 4723114.941377874)
7176,7050,18750,7125,18825,365525.1154461877,4723114.941377874,POINT (365525.1154461877 4723114.941377874)
7177,7050,18900,7125,18975,365675.1154461877,4723114.941377874,POINT (365675.1154461877 4723114.941377874)
7178,7050,19050,7125,19125,365825.1154461877,4723114.941377874,POINT (365825.1154461877 4723114.941377874)
7179,7050,19200,7125,19275,365975.1154461877,4723114.941377874,POINT (365975.1154461877 4723114.941377874)
7180,7050,19350,7125,19425,366125.1154461877,4723114.941377874,POINT (366125.1154461877 4723114.941377874)
7181,7050,19500,7125,19575,366275.1154461877,4723114.941377874,POINT (366275.1154461877 4723114.941377874)
7182,7050,19650,7125,19725,366425.1154461877,4723114.941377874,POINT (366425.1154461877 4723114.941377874)
7183,7050,19800,7125,19875,366575.1154461877,4723114.941377874,POINT (366575.1154461877 4723114.941377874)
7184,7050,19950,7125,20025,366725.1154461877,4723114.941377874,POINT (366725.1154461877 4723114.941377874)
7185,7050,20100,7125,20175,366875.1154461877,4723114.941377874,POINT (366875.1154461877 4723114.941377874)
7186,7050,20250,7125,20325,367025.1154461877,4723114.941377874,POINT (367025.1154461877 4723114.941377874)
7187,7050,20400,7125,20475,367175.1154461877,4723114.941377874,POINT (367175.1154461877 4723114.941377874)
7188,7050,20550,7125,20625,367325.1154461877,4723114.941377874,POINT (367325.1154461877 4723114.941377874)
7189,7050,20700,7125,20775,367475.1154461877,4723114.941377874,POINT (367475.1154461877 4723114.941377874)
7190,7050,20850,7125,20925,367625.1154461877,4723114.941377874,POINT (367625.1154461877 4723114.941377874)
7191,7050,21000,7125,21075,367775.1154461877,4723114.941377874,POINT (367775.1154461877 4723114.941377874)
7192,7050,21150,7125,21225,367925.1154461877,4723114.941377874,POINT (367925.1154461877 4723114.941377874)
7193,7050,21300,7125,21375,368075.1154461877,4723114.941377874,POINT (368075.1154461877 4723114.941377874)
7194,7050,21450,7125,21525,368225.1154461877,4723114.941377874,POINT (368225.1154461877 4723114.941377874)
7195,7050,21600,7125,21675,368375.1154461877,4723114.941377874,POINT (368375.1154461877 4723114.941377874)
7196,7050,21750,7125,21825,368525.1154461877,4723114.941377874,POINT (368525.1154461877 4723114.941377874)
7197,7050,21900,7125,21975,368675.1154461877,4723114.941377874,POINT (368675.1154461877 4723114.941377874)
7198,7050,22050,7125,22125,368825.1154461877,4723114.941377874,POINT (368825.1154461877 4723114.941377874)
7199,7050,22200,7125,22275,368975.1154461877,4723114.941377874,POINT (368975.1154461877 4723114.941377874)
7200,7050,22350,7125,22425,369125.1154461877,4723114.941377874,POINT (369125.1154461877 4723114.941377874)
7201,7200,0,7275,75,346775.1154461877,4722964.941377874,POINT (346775.1154461877 4722964.941377874)
7202,7200,150,7275,225,346925.1154461877,4722964.941377874,POINT (346925.1154461877 4722964.941377874)
7203,7200,300,7275,375,347075.1154461877,4722964.941377874,POINT (347075.1154461877 4722964.941377874)
7204,7200,450,7275,525,347225.1154461877,4722964.941377874,POINT (347225.1154461877 4722964.941377874)
7205,7200,600,7275,675,347375.1154461877,4722964.941377874,POINT (347375.1154461877 4722964.941377874)
7206,7200,750,7275,825,347525.1154461877,4722964.941377874,POINT (347525.1154461877 4722964.941377874)
7207,7200,900,7275,975,347675.1154461877,4722964.941377874,POINT (347675.1154461877 4722964.941377874)
7208,7200,1050,7275,1125,347825.1154461877,4722964.941377874,POINT (347825.1154461877 4722964.941377874)
7209,7200,1200,7275,1275,347975.1154461877,4722964.941377874,POINT (347975.1154461877 4722964.941377874)
7210,7200,1350,7275,1425,348125.1154461877,4722964.941377874,POINT (348125.1154461877 4722964.941377874)
7211,7200,1500,7275,1575,348275.1154461877,4722964.941377874,POINT (348275.1154461877 4722964.941377874)
7212,7200,1650,7275,1725,348425.1154461877,4722964.941377874,POINT (348425.1154461877 4722964.941377874)
7213,7200,1800,7275,1875,348575.1154461877,4722964.941377874,POINT (348575.1154461877 4722964.941377874)
7214,7200,1950,7275,2025,348725.1154461877,4722964.941377874,POINT (348725.1154461877 4722964.941377874)
7215,7200,2100,7275,2175,348875.1154461877,4722964.941377874,POINT (348875.1154461877 4722964.941377874)
7216,7200,2250,7275,2325,349025.1154461877,4722964.941377874,POINT (349025.1154461877 4722964.941377874)
7217,7200,2400,7275,2475,349175.1154461877,4722964.941377874,POINT (349175.1154461877 4722964.941377874)
7218,7200,2550,7275,2625,349325.1154461877,4722964.941377874,POINT (349325.1154461877 4722964.941377874)
7219,7200,2700,7275,2775,349475.1154461877,4722964.941377874,POINT (349475.1154461877 4722964.941377874)
7220,7200,2850,7275,2925,349625.1154461877,4722964.941377874,POINT (349625.1154461877 4722964.941377874)
7221,7200,3000,7275,3075,349775.1154461877,4722964.941377874,POINT (349775.1154461877 4722964.941377874)
7222,7200,3150,7275,3225,349925.1154461877,4722964.941377874,POINT (349925.1154461877 4722964.941377874)
7223,7200,3300,7275,3375,350075.1154461877,4722964.941377874,POINT (350075.1154461877 4722964.941377874)
7224,7200,3450,7275,3525,350225.1154461877,4722964.941377874,POINT (350225.1154461877 4722964.941377874)
7225,7200,3600,7275,3675,350375.1154461877,4722964.941377874,POINT (350375.1154461877 4722964.941377874)
7226,7200,3750,7275,3825,350525.1154461877,4722964.941377874,POINT (350525.1154461877 4722964.941377874)
7227,7200,3900,7275,3975,350675.1154461877,4722964.941377874,POINT (350675.1154461877 4722964.941377874)
7228,7200,4050,7275,4125,350825.1154461877,4722964.941377874,POINT (350825.1154461877 4722964.941377874)
7229,7200,4200,7275,4275,350975.1154461877,4722964.941377874,POINT (350975.1154461877 4722964.941377874)
7230,7200,4350,7275,4425,351125.1154461877,4722964.941377874,POINT (351125.1154461877 4722964.941377874)
7231,7200,4500,7275,4575,351275.1154461877,4722964.941377874,POINT (351275.1154461877 4722964.941377874)
7232,7200,4650,7275,4725,351425.1154461877,4722964.941377874,POINT (351425.1154461877 4722964.941377874)
7233,7200,4800,7275,4875,351575.1154461877,4722964.941377874,POINT (351575.1154461877 4722964.941377874)
7234,7200,4950,7275,5025,351725.1154461877,4722964.941377874,POINT (351725.1154461877 4722964.941377874)
7235,7200,5100,7275,5175,351875.1154461877,4722964.941377874,POINT (351875.1154461877 4722964.941377874)
7236,7200,5250,7275,5325,352025.1154461877,4722964.941377874,POINT (352025.1154461877 4722964.941377874)
7237,7200,5400,7275,5475,352175.1154461877,4722964.941377874,POINT (352175.1154461877 4722964.941377874)
7238,7200,5550,7275,5625,352325.1154461877,4722964.941377874,POINT (352325.1154461877 4722964.941377874)
7239,7200,5700,7275,5775,352475.1154461877,4722964.941377874,POINT (352475.1154461877 4722964.941377874)
7240,7200,5850,7275,5925,352625.1154461877,4722964.941377874,POINT (352625.1154461877 4722964.941377874)
7241,7200,6000,7275,6075,352775.1154461877,4722964.941377874,POINT (352775.1154461877 4722964.941377874)
7242,7200,6150,7275,6225,352925.1154461877,4722964.941377874,POINT (352925.1154461877 4722964.941377874)
7243,7200,6300,7275,6375,353075.1154461877,4722964.941377874,POINT (353075.1154461877 4722964.941377874)
7244,7200,6450,7275,6525,353225.1154461877,4722964.941377874,POINT (353225.1154461877 4722964.941377874)
7245,7200,6600,7275,6675,353375.1154461877,4722964.941377874,POINT (353375.1154461877 4722964.941377874)
7246,7200,6750,7275,6825,353525.1154461877,4722964.941377874,POINT (353525.1154461877 4722964.941377874)
7247,7200,6900,7275,6975,353675.1154461877,4722964.941377874,POINT (353675.1154461877 4722964.941377874)
7248,7200,7050,7275,7125,353825.1154461877,4722964.941377874,POINT (353825.1154461877 4722964.941377874)
7249,7200,7200,7275,7275,353975.1154461877,4722964.941377874,POINT (353975.1154461877 4722964.941377874)
7250,7200,7350,7275,7425,354125.1154461877,4722964.941377874,POINT (354125.1154461877 4722964.941377874)
7251,7200,7500,7275,7575,354275.1154461877,4722964.941377874,POINT (354275.1154461877 4722964.941377874)
7252,7200,7650,7275,7725,354425.1154461877,4722964.941377874,POINT (354425.1154461877 4722964.941377874)
7253,7200,7800,7275,7875,354575.1154461877,4722964.941377874,POINT (354575.1154461877 4722964.941377874)
7254,7200,7950,7275,8025,354725.1154461877,4722964.941377874,POINT (354725.1154461877 4722964.941377874)
