image_idx,row_upper_left,column_upper_left,row_centre,column_centre,x_coordinate,y_coordinate,geometry
5397,10650,10650,10725,10725,368696.3384976996,4719321.646813435,POINT (368696.3384976996 4719321.646813435)
5398,10650,10800,10725,10875,368846.3384976996,4719321.646813435,POINT (368846.3384976996 4719321.646813435)
5399,10650,10950,10725,11025,368996.3384976996,4719321.646813435,POINT (368996.3384976996 4719321.646813435)
5400,10650,11100,10725,11175,369146.3384976996,4719321.646813435,POINT (369146.3384976996 4719321.646813435)
5401,10800,0,10875,75,358046.3384976996,4719171.646813435,POINT (358046.3384976996 4719171.646813435)
5402,10800,150,10875,225,358196.3384976996,4719171.646813435,POINT (358196.3384976996 4719171.646813435)
5403,10800,300,10875,375,358346.3384976996,4719171.646813435,POINT (358346.3384976996 4719171.646813435)
5404,10800,450,10875,525,358496.3384976996,4719171.646813435,POINT (358496.3384976996 4719171.646813435)
5405,10800,600,10875,675,358646.3384976996,4719171.646813435,POINT (358646.3384976996 4719171.646813435)
5406,10800,750,10875,825,358796.3384976996,4719171.646813435,POINT (358796.3384976996 4719171.646813435)
5407,10800,900,10875,975,358946.3384976996,4719171.646813435,POINT (358946.3384976996 4719171.646813435)
5408,10800,1050,10875,1125,359096.3384976996,4719171.646813435,POINT (359096.3384976996 4719171.646813435)
5409,10800,1200,10875,1275,359246.3384976996,4719171.646813435,POINT (359246.3384976996 4719171.646813435)
5410,10800,1350,10875,1425,359396.3384976996,4719171.646813435,POINT (359396.3384976996 4719171.646813435)
5411,10800,1500,10875,1575,359546.3384976996,4719171.646813435,POINT (359546.3384976996 4719171.646813435)
5412,10800,1650,10875,1725,359696.3384976996,4719171.646813435,POINT (359696.3384976996 4719171.646813435)
5413,10800,1800,10875,1875,359846.3384976996,4719171.646813435,POINT (359846.3384976996 4719171.646813435)
5414,10800,1950,10875,2025,359996.3384976996,4719171.646813435,POINT (359996.3384976996 4719171.646813435)
5415,10800,2100,10875,2175,360146.3384976996,4719171.646813435,POINT (360146.3384976996 4719171.646813435)
5416,10800,2250,10875,2325,360296.3384976996,4719171.646813435,POINT (360296.3384976996 4719171.646813435)
5417,10800,2400,10875,2475,360446.3384976996,4719171.646813435,POINT (360446.3384976996 4719171.646813435)
5418,10800,2550,10875,2625,360596.3384976996,4719171.646813435,POINT (360596.3384976996 4719171.646813435)
5419,10800,2700,10875,2775,360746.3384976996,4719171.646813435,POINT (360746.3384976996 4719171.646813435)
5420,10800,2850,10875,2925,360896.3384976996,4719171.646813435,POINT (360896.3384976996 4719171.646813435)
5421,10800,3000,10875,3075,361046.3384976996,4719171.646813435,POINT (361046.3384976996 4719171.646813435)
5422,10800,3150,10875,3225,361196.3384976996,4719171.646813435,POINT (361196.3384976996 4719171.646813435)
5423,10800,3300,10875,3375,361346.3384976996,4719171.646813435,POINT (361346.3384976996 4719171.646813435)
5424,10800,3450,10875,3525,361496.3384976996,4719171.646813435,POINT (361496.3384976996 4719171.646813435)
5425,10800,3600,10875,3675,361646.3384976996,4719171.646813435,POINT (361646.3384976996 4719171.646813435)
5426,10800,3750,10875,3825,361796.3384976996,4719171.646813435,POINT (361796.3384976996 4719171.646813435)
5427,10800,3900,10875,3975,361946.3384976996,4719171.646813435,POINT (361946.3384976996 4719171.646813435)
5428,10800,4050,10875,4125,362096.3384976996,4719171.646813435,POINT (362096.3384976996 4719171.646813435)
5429,10800,4200,10875,4275,362246.3384976996,4719171.646813435,POINT (362246.3384976996 4719171.646813435)
5430,10800,4350,10875,4425,362396.3384976996,4719171.646813435,POINT (362396.3384976996 4719171.646813435)
5431,10800,4500,10875,4575,362546.3384976996,4719171.646813435,POINT (362546.3384976996 4719171.646813435)
5432,10800,4650,10875,4725,362696.3384976996,4719171.646813435,POINT (362696.3384976996 4719171.646813435)
5433,10800,4800,10875,4875,362846.3384976996,4719171.646813435,POINT (362846.3384976996 4719171.646813435)
5434,10800,4950,10875,5025,362996.3384976996,4719171.646813435,POINT (362996.3384976996 4719171.646813435)
5435,10800,5100,10875,5175,363146.3384976996,4719171.646813435,POINT (363146.3384976996 4719171.646813435)
5436,10800,5250,10875,5325,363296.3384976996,4719171.646813435,POINT (363296.3384976996 4719171.646813435)
5437,10800,5400,10875,5475,363446.3384976996,4719171.646813435,POINT (363446.3384976996 4719171.646813435)
5438,10800,5550,10875,5625,363596.3384976996,4719171.646813435,POINT (363596.3384976996 4719171.646813435)
5439,10800,5700,10875,5775,363746.3384976996,4719171.646813435,POINT (363746.3384976996 4719171.646813435)
5440,10800,5850,10875,5925,363896.3384976996,4719171.646813435,POINT (363896.3384976996 4719171.646813435)
5441,10800,6000,10875,6075,364046.3384976996,4719171.646813435,POINT (364046.3384976996 4719171.646813435)
5442,10800,6150,10875,6225,364196.3384976996,4719171.646813435,POINT (364196.3384976996 4719171.646813435)
5443,10800,6300,10875,6375,364346.3384976996,4719171.646813435,POINT (364346.3384976996 4719171.646813435)
5444,10800,6450,10875,6525,364496.3384976996,4719171.646813435,POINT (364496.3384976996 4719171.646813435)
5445,10800,6600,10875,6675,364646.3384976996,4719171.646813435,POINT (364646.3384976996 4719171.646813435)
5446,10800,6750,10875,6825,364796.3384976996,4719171.646813435,POINT (364796.3384976996 4719171.646813435)
5447,10800,6900,10875,6975,364946.3384976996,4719171.646813435,POINT (364946.3384976996 4719171.646813435)
5448,10800,7050,10875,7125,365096.3384976996,4719171.646813435,POINT (365096.3384976996 4719171.646813435)
5449,10800,7200,10875,7275,365246.3384976996,4719171.646813435,POINT (365246.3384976996 4719171.646813435)
5450,10800,7350,10875,7425,365396.3384976996,4719171.646813435,POINT (365396.3384976996 4719171.646813435)
5451,10800,7500,10875,7575,365546.3384976996,4719171.646813435,POINT (365546.3384976996 4719171.646813435)
5452,10800,7650,10875,7725,365696.3384976996,4719171.646813435,POINT (365696.3384976996 4719171.646813435)
5453,10800,7800,10875,7875,365846.3384976996,4719171.646813435,POINT (365846.3384976996 4719171.646813435)
5454,10800,7950,10875,8025,365996.3384976996,4719171.646813435,POINT (365996.3384976996 4719171.646813435)
5455,10800,8100,10875,8175,366146.3384976996,4719171.646813435,POINT (366146.3384976996 4719171.646813435)
5456,10800,8250,10875,8325,366296.3384976996,4719171.646813435,POINT (366296.3384976996 4719171.646813435)
5457,10800,8400,10875,8475,366446.3384976996,4719171.646813435,POINT (366446.3384976996 4719171.646813435)
5458,10800,8550,10875,8625,366596.3384976996,4719171.646813435,POINT (366596.3384976996 4719171.646813435)
5459,10800,8700,10875,8775,366746.3384976996,4719171.646813435,POINT (366746.3384976996 4719171.646813435)
5460,10800,8850,10875,8925,366896.3384976996,4719171.646813435,POINT (366896.3384976996 4719171.646813435)
5461,10800,9000,10875,9075,367046.3384976996,4719171.646813435,POINT (367046.3384976996 4719171.646813435)
5462,10800,9150,10875,9225,367196.3384976996,4719171.646813435,POINT (367196.3384976996 4719171.646813435)
5463,10800,9300,10875,9375,367346.3384976996,4719171.646813435,POINT (367346.3384976996 4719171.646813435)
5464,10800,9450,10875,9525,367496.3384976996,4719171.646813435,POINT (367496.3384976996 4719171.646813435)
5465,10800,9600,10875,9675,367646.3384976996,4719171.646813435,POINT (367646.3384976996 4719171.646813435)
5466,10800,9750,10875,9825,367796.3384976996,4719171.646813435,POINT (367796.3384976996 4719171.646813435)
5467,10800,9900,10875,9975,367946.3384976996,4719171.646813435,POINT (367946.3384976996 4719171.646813435)
5468,10800,10050,10875,10125,368096.3384976996,4719171.646813435,POINT (368096.3384976996 4719171.646813435)
5469,10800,10200,10875,10275,368246.3384976996,4719171.646813435,POINT (368246.3384976996 4719171.646813435)
5470,10800,10350,10875,10425,368396.3384976996,4719171.646813435,POINT (368396.3384976996 4719171.646813435)
5471,10800,10500,10875,10575,368546.3384976996,4719171.646813435,POINT (368546.3384976996 4719171.646813435)
5472,10800,10650,10875,10725,368696.3384976996,4719171.646813435,POINT (368696.3384976996 4719171.646813435)
5473,10800,10800,10875,10875,368846.3384976996,4719171.646813435,POINT (368846.3384976996 4719171.646813435)
5474,10800,10950,10875,11025,368996.3384976996,4719171.646813435,POINT (368996.3384976996 4719171.646813435)
5475,10800,11100,10875,11175,369146.3384976996,4719171.646813435,POINT (369146.3384976996 4719171.646813435)
5476,10950,0,11025,75,358046.3384976996,4719021.646813435,POINT (358046.3384976996 4719021.646813435)
5477,10950,150,11025,225,358196.3384976996,4719021.646813435,POINT (358196.3384976996 4719021.646813435)
5478,10950,300,11025,375,358346.3384976996,4719021.646813435,POINT (358346.3384976996 4719021.646813435)
5479,10950,450,11025,525,358496.3384976996,4719021.646813435,POINT (358496.3384976996 4719021.646813435)
5480,10950,600,11025,675,358646.3384976996,4719021.646813435,POINT (358646.3384976996 4719021.646813435)
5481,10950,750,11025,825,358796.3384976996,4719021.646813435,POINT (358796.3384976996 4719021.646813435)
5482,10950,900,11025,975,358946.3384976996,4719021.646813435,POINT (358946.3384976996 4719021.646813435)
5483,10950,1050,11025,1125,359096.3384976996,4719021.646813435,POINT (359096.3384976996 4719021.646813435)
5484,10950,1200,11025,1275,359246.3384976996,4719021.646813435,POINT (359246.3384976996 4719021.646813435)
5485,10950,1350,11025,1425,359396.3384976996,4719021.646813435,POINT (359396.3384976996 4719021.646813435)
5486,10950,1500,11025,1575,359546.3384976996,4719021.646813435,POINT (359546.3384976996 4719021.646813435)
5487,10950,1650,11025,1725,359696.3384976996,4719021.646813435,POINT (359696.3384976996 4719021.646813435)
5488,10950,1800,11025,1875,359846.3384976996,4719021.646813435,POINT (359846.3384976996 4719021.646813435)
5489,10950,1950,11025,2025,359996.3384976996,4719021.646813435,POINT (359996.3384976996 4719021.646813435)
5490,10950,2100,11025,2175,360146.3384976996,4719021.646813435,POINT (360146.3384976996 4719021.646813435)
5491,10950,2250,11025,2325,360296.3384976996,4719021.646813435,POINT (360296.3384976996 4719021.646813435)
5492,10950,2400,11025,2475,360446.3384976996,4719021.646813435,POINT (360446.3384976996 4719021.646813435)
5493,10950,2550,11025,2625,360596.3384976996,4719021.646813435,POINT (360596.3384976996 4719021.646813435)
5494,10950,2700,11025,2775,360746.3384976996,4719021.646813435,POINT (360746.3384976996 4719021.646813435)
5495,10950,2850,11025,2925,360896.3384976996,4719021.646813435,POINT (360896.3384976996 4719021.646813435)
5496,10950,3000,11025,3075,361046.3384976996,4719021.646813435,POINT (361046.3384976996 4719021.646813435)
5497,10950,3150,11025,3225,361196.3384976996,4719021.646813435,POINT (361196.3384976996 4719021.646813435)
5498,10950,3300,11025,3375,361346.3384976996,4719021.646813435,POINT (361346.3384976996 4719021.646813435)
5499,10950,3450,11025,3525,361496.3384976996,4719021.646813435,POINT (361496.3384976996 4719021.646813435)
5500,10950,3600,11025,3675,361646.3384976996,4719021.646813435,POINT (361646.3384976996 4719021.646813435)
5501,10950,3750,11025,3825,361796.3384976996,4719021.646813435,POINT (361796.3384976996 4719021.646813435)
5502,10950,3900,11025,3975,361946.3384976996,4719021.646813435,POINT (361946.3384976996 4719021.646813435)
5503,10950,4050,11025,4125,362096.3384976996,4719021.646813435,POINT (362096.3384976996 4719021.646813435)
5504,10950,4200,11025,4275,362246.3384976996,4719021.646813435,POINT (362246.3384976996 4719021.646813435)
5505,10950,4350,11025,4425,362396.3384976996,4719021.646813435,POINT (362396.3384976996 4719021.646813435)
5506,10950,4500,11025,4575,362546.3384976996,4719021.646813435,POINT (362546.3384976996 4719021.646813435)
5507,10950,4650,11025,4725,362696.3384976996,4719021.646813435,POINT (362696.3384976996 4719021.646813435)
5508,10950,4800,11025,4875,362846.3384976996,4719021.646813435,POINT (362846.3384976996 4719021.646813435)
5509,10950,4950,11025,5025,362996.3384976996,4719021.646813435,POINT (362996.3384976996 4719021.646813435)
5510,10950,5100,11025,5175,363146.3384976996,4719021.646813435,POINT (363146.3384976996 4719021.646813435)
5511,10950,5250,11025,5325,363296.3384976996,4719021.646813435,POINT (363296.3384976996 4719021.646813435)
5512,10950,5400,11025,5475,363446.3384976996,4719021.646813435,POINT (363446.3384976996 4719021.646813435)
5513,10950,5550,11025,5625,363596.3384976996,4719021.646813435,POINT (363596.3384976996 4719021.646813435)
5514,10950,5700,11025,5775,363746.3384976996,4719021.646813435,POINT (363746.3384976996 4719021.646813435)
5515,10950,5850,11025,5925,363896.3384976996,4719021.646813435,POINT (363896.3384976996 4719021.646813435)
5516,10950,6000,11025,6075,364046.3384976996,4719021.646813435,POINT (364046.3384976996 4719021.646813435)
5517,10950,6150,11025,6225,364196.3384976996,4719021.646813435,POINT (364196.3384976996 4719021.646813435)
5518,10950,6300,11025,6375,364346.3384976996,4719021.646813435,POINT (364346.3384976996 4719021.646813435)
5519,10950,6450,11025,6525,364496.3384976996,4719021.646813435,POINT (364496.3384976996 4719021.646813435)
5520,10950,6600,11025,6675,364646.3384976996,4719021.646813435,POINT (364646.3384976996 4719021.646813435)
5521,10950,6750,11025,6825,364796.3384976996,4719021.646813435,POINT (364796.3384976996 4719021.646813435)
5522,10950,6900,11025,6975,364946.3384976996,4719021.646813435,POINT (364946.3384976996 4719021.646813435)
5523,10950,7050,11025,7125,365096.3384976996,4719021.646813435,POINT (365096.3384976996 4719021.646813435)
5524,10950,7200,11025,7275,365246.3384976996,4719021.646813435,POINT (365246.3384976996 4719021.646813435)
5525,10950,7350,11025,7425,365396.3384976996,4719021.646813435,POINT (365396.3384976996 4719021.646813435)
5526,10950,7500,11025,7575,365546.3384976996,4719021.646813435,POINT (365546.3384976996 4719021.646813435)
5527,10950,7650,11025,7725,365696.3384976996,4719021.646813435,POINT (365696.3384976996 4719021.646813435)
5528,10950,7800,11025,7875,365846.3384976996,4719021.646813435,POINT (365846.3384976996 4719021.646813435)
5529,10950,7950,11025,8025,365996.3384976996,4719021.646813435,POINT (365996.3384976996 4719021.646813435)
5530,10950,8100,11025,8175,366146.3384976996,4719021.646813435,POINT (366146.3384976996 4719021.646813435)
5531,10950,8250,11025,8325,366296.3384976996,4719021.646813435,POINT (366296.3384976996 4719021.646813435)
5532,10950,8400,11025,8475,366446.3384976996,4719021.646813435,POINT (366446.3384976996 4719021.646813435)
5533,10950,8550,11025,8625,366596.3384976996,4719021.646813435,POINT (366596.3384976996 4719021.646813435)
5534,10950,8700,11025,8775,366746.3384976996,4719021.646813435,POINT (366746.3384976996 4719021.646813435)
5535,10950,8850,11025,8925,366896.3384976996,4719021.646813435,POINT (366896.3384976996 4719021.646813435)
5536,10950,9000,11025,9075,367046.3384976996,4719021.646813435,POINT (367046.3384976996 4719021.646813435)
5537,10950,9150,11025,9225,367196.3384976996,4719021.646813435,POINT (367196.3384976996 4719021.646813435)
5538,10950,9300,11025,9375,367346.3384976996,4719021.646813435,POINT (367346.3384976996 4719021.646813435)
5539,10950,9450,11025,9525,367496.3384976996,4719021.646813435,POINT (367496.3384976996 4719021.646813435)
5540,10950,9600,11025,9675,367646.3384976996,4719021.646813435,POINT (367646.3384976996 4719021.646813435)
5541,10950,9750,11025,9825,367796.3384976996,4719021.646813435,POINT (367796.3384976996 4719021.646813435)
5542,10950,9900,11025,9975,367946.3384976996,4719021.646813435,POINT (367946.3384976996 4719021.646813435)
5543,10950,10050,11025,10125,368096.3384976996,4719021.646813435,POINT (368096.3384976996 4719021.646813435)
5544,10950,10200,11025,10275,368246.3384976996,4719021.646813435,POINT (368246.3384976996 4719021.646813435)
5545,10950,10350,11025,10425,368396.3384976996,4719021.646813435,POINT (368396.3384976996 4719021.646813435)
5546,10950,10500,11025,10575,368546.3384976996,4719021.646813435,POINT (368546.3384976996 4719021.646813435)
5547,10950,10650,11025,10725,368696.3384976996,4719021.646813435,POINT (368696.3384976996 4719021.646813435)
5548,10950,10800,11025,10875,368846.3384976996,4719021.646813435,POINT (368846.3384976996 4719021.646813435)
5549,10950,10950,11025,11025,368996.3384976996,4719021.646813435,POINT (368996.3384976996 4719021.646813435)
5550,10950,11100,11025,11175,369146.3384976996,4719021.646813435,POINT (369146.3384976996 4719021.646813435)
5551,11100,0,11175,75,358046.3384976996,4718871.646813435,POINT (358046.3384976996 4718871.646813435)
5552,11100,150,11175,225,358196.3384976996,4718871.646813435,POINT (358196.3384976996 4718871.646813435)
5553,11100,300,11175,375,358346.3384976996,4718871.646813435,POINT (358346.3384976996 4718871.646813435)
5554,11100,450,11175,525,358496.3384976996,4718871.646813435,POINT (358496.3384976996 4718871.646813435)
5555,11100,600,11175,675,358646.3384976996,4718871.646813435,POINT (358646.3384976996 4718871.646813435)
5556,11100,750,11175,825,358796.3384976996,4718871.646813435,POINT (358796.3384976996 4718871.646813435)
5557,11100,900,11175,975,358946.3384976996,4718871.646813435,POINT (358946.3384976996 4718871.646813435)
5558,11100,1050,11175,1125,359096.3384976996,4718871.646813435,POINT (359096.3384976996 4718871.646813435)
5559,11100,1200,11175,1275,359246.3384976996,4718871.646813435,POINT (359246.3384976996 4718871.646813435)
5560,11100,1350,11175,1425,359396.3384976996,4718871.646813435,POINT (359396.3384976996 4718871.646813435)
5561,11100,1500,11175,1575,359546.3384976996,4718871.646813435,POINT (359546.3384976996 4718871.646813435)
5562,11100,1650,11175,1725,359696.3384976996,4718871.646813435,POINT (359696.3384976996 4718871.646813435)
5563,11100,1800,11175,1875,359846.3384976996,4718871.646813435,POINT (359846.3384976996 4718871.646813435)
5564,11100,1950,11175,2025,359996.3384976996,4718871.646813435,POINT (359996.3384976996 4718871.646813435)
5565,11100,2100,11175,2175,360146.3384976996,4718871.646813435,POINT (360146.3384976996 4718871.646813435)
5566,11100,2250,11175,2325,360296.3384976996,4718871.646813435,POINT (360296.3384976996 4718871.646813435)
5567,11100,2400,11175,2475,360446.3384976996,4718871.646813435,POINT (360446.3384976996 4718871.646813435)
5568,11100,2550,11175,2625,360596.3384976996,4718871.646813435,POINT (360596.3384976996 4718871.646813435)
5569,11100,2700,11175,2775,360746.3384976996,4718871.646813435,POINT (360746.3384976996 4718871.646813435)
5570,11100,2850,11175,2925,360896.3384976996,4718871.646813435,POINT (360896.3384976996 4718871.646813435)
5571,11100,3000,11175,3075,361046.3384976996,4718871.646813435,POINT (361046.3384976996 4718871.646813435)
5572,11100,3150,11175,3225,361196.3384976996,4718871.646813435,POINT (361196.3384976996 4718871.646813435)
5573,11100,3300,11175,3375,361346.3384976996,4718871.646813435,POINT (361346.3384976996 4718871.646813435)
5574,11100,3450,11175,3525,361496.3384976996,4718871.646813435,POINT (361496.3384976996 4718871.646813435)
5575,11100,3600,11175,3675,361646.3384976996,4718871.646813435,POINT (361646.3384976996 4718871.646813435)
5576,11100,3750,11175,3825,361796.3384976996,4718871.646813435,POINT (361796.3384976996 4718871.646813435)
5577,11100,3900,11175,3975,361946.3384976996,4718871.646813435,POINT (361946.3384976996 4718871.646813435)
5578,11100,4050,11175,4125,362096.3384976996,4718871.646813435,POINT (362096.3384976996 4718871.646813435)
5579,11100,4200,11175,4275,362246.3384976996,4718871.646813435,POINT (362246.3384976996 4718871.646813435)
5580,11100,4350,11175,4425,362396.3384976996,4718871.646813435,POINT (362396.3384976996 4718871.646813435)
5581,11100,4500,11175,4575,362546.3384976996,4718871.646813435,POINT (362546.3384976996 4718871.646813435)
5582,11100,4650,11175,4725,362696.3384976996,4718871.646813435,POINT (362696.3384976996 4718871.646813435)
5583,11100,4800,11175,4875,362846.3384976996,4718871.646813435,POINT (362846.3384976996 4718871.646813435)
5584,11100,4950,11175,5025,362996.3384976996,4718871.646813435,POINT (362996.3384976996 4718871.646813435)
5585,11100,5100,11175,5175,363146.3384976996,4718871.646813435,POINT (363146.3384976996 4718871.646813435)
5586,11100,5250,11175,5325,363296.3384976996,4718871.646813435,POINT (363296.3384976996 4718871.646813435)
5587,11100,5400,11175,5475,363446.3384976996,4718871.646813435,POINT (363446.3384976996 4718871.646813435)
5588,11100,5550,11175,5625,363596.3384976996,4718871.646813435,POINT (363596.3384976996 4718871.646813435)
5589,11100,5700,11175,5775,363746.3384976996,4718871.646813435,POINT (363746.3384976996 4718871.646813435)
5590,11100,5850,11175,5925,363896.3384976996,4718871.646813435,POINT (363896.3384976996 4718871.646813435)
5591,11100,6000,11175,6075,364046.3384976996,4718871.646813435,POINT (364046.3384976996 4718871.646813435)
5592,11100,6150,11175,6225,364196.3384976996,4718871.646813435,POINT (364196.3384976996 4718871.646813435)
5593,11100,6300,11175,6375,364346.3384976996,4718871.646813435,POINT (364346.3384976996 4718871.646813435)
5594,11100,6450,11175,6525,364496.3384976996,4718871.646813435,POINT (364496.3384976996 4718871.646813435)
5595,11100,6600,11175,6675,364646.3384976996,4718871.646813435,POINT (364646.3384976996 4718871.646813435)
5596,11100,6750,11175,6825,364796.3384976996,4718871.646813435,POINT (364796.3384976996 4718871.646813435)
5597,11100,6900,11175,6975,364946.3384976996,4718871.646813435,POINT (364946.3384976996 4718871.646813435)
5598,11100,7050,11175,7125,365096.3384976996,4718871.646813435,POINT (365096.3384976996 4718871.646813435)
5599,11100,7200,11175,7275,365246.3384976996,4718871.646813435,POINT (365246.3384976996 4718871.646813435)
5600,11100,7350,11175,7425,365396.3384976996,4718871.646813435,POINT (365396.3384976996 4718871.646813435)
5601,11100,7500,11175,7575,365546.3384976996,4718871.646813435,POINT (365546.3384976996 4718871.646813435)
5602,11100,7650,11175,7725,365696.3384976996,4718871.646813435,POINT (365696.3384976996 4718871.646813435)
5603,11100,7800,11175,7875,365846.3384976996,4718871.646813435,POINT (365846.3384976996 4718871.646813435)
5604,11100,7950,11175,8025,365996.3384976996,4718871.646813435,POINT (365996.3384976996 4718871.646813435)
5605,11100,8100,11175,8175,366146.3384976996,4718871.646813435,POINT (366146.3384976996 4718871.646813435)
5606,11100,8250,11175,8325,366296.3384976996,4718871.646813435,POINT (366296.3384976996 4718871.646813435)
5607,11100,8400,11175,8475,366446.3384976996,4718871.646813435,POINT (366446.3384976996 4718871.646813435)
5608,11100,8550,11175,8625,366596.3384976996,4718871.646813435,POINT (366596.3384976996 4718871.646813435)
5609,11100,8700,11175,8775,366746.3384976996,4718871.646813435,POINT (366746.3384976996 4718871.646813435)
5610,11100,8850,11175,8925,366896.3384976996,4718871.646813435,POINT (366896.3384976996 4718871.646813435)
5611,11100,9000,11175,9075,367046.3384976996,4718871.646813435,POINT (367046.3384976996 4718871.646813435)
5612,11100,9150,11175,9225,367196.3384976996,4718871.646813435,POINT (367196.3384976996 4718871.646813435)
5613,11100,9300,11175,9375,367346.3384976996,4718871.646813435,POINT (367346.3384976996 4718871.646813435)
5614,11100,9450,11175,9525,367496.3384976996,4718871.646813435,POINT (367496.3384976996 4718871.646813435)
5615,11100,9600,11175,9675,367646.3384976996,4718871.646813435,POINT (367646.3384976996 4718871.646813435)
5616,11100,9750,11175,9825,367796.3384976996,4718871.646813435,POINT (367796.3384976996 4718871.646813435)
5617,11100,9900,11175,9975,367946.3384976996,4718871.646813435,POINT (367946.3384976996 4718871.646813435)
5618,11100,10050,11175,10125,368096.3384976996,4718871.646813435,POINT (368096.3384976996 4718871.646813435)
5619,11100,10200,11175,10275,368246.3384976996,4718871.646813435,POINT (368246.3384976996 4718871.646813435)
5620,11100,10350,11175,10425,368396.3384976996,4718871.646813435,POINT (368396.3384976996 4718871.646813435)
5621,11100,10500,11175,10575,368546.3384976996,4718871.646813435,POINT (368546.3384976996 4718871.646813435)
5622,11100,10650,11175,10725,368696.3384976996,4718871.646813435,POINT (368696.3384976996 4718871.646813435)
5623,11100,10800,11175,10875,368846.3384976996,4718871.646813435,POINT (368846.3384976996 4718871.646813435)
5624,11100,10950,11175,11025,368996.3384976996,4718871.646813435,POINT (368996.3384976996 4718871.646813435)
5625,11100,11100,11175,11175,369146.3384976996,4718871.646813435,POINT (369146.3384976996 4718871.646813435)
5626,11250,0,11325,75,358046.3384976996,4718721.646813435,POINT (358046.3384976996 4718721.646813435)
5627,11250,150,11325,225,358196.3384976996,4718721.646813435,POINT (358196.3384976996 4718721.646813435)
5628,11250,300,11325,375,358346.3384976996,4718721.646813435,POINT (358346.3384976996 4718721.646813435)
5629,11250,450,11325,525,358496.3384976996,4718721.646813435,POINT (358496.3384976996 4718721.646813435)
5630,11250,600,11325,675,358646.3384976996,4718721.646813435,POINT (358646.3384976996 4718721.646813435)
5631,11250,750,11325,825,358796.3384976996,4718721.646813435,POINT (358796.3384976996 4718721.646813435)
5632,11250,900,11325,975,358946.3384976996,4718721.646813435,POINT (358946.3384976996 4718721.646813435)
5633,11250,1050,11325,1125,359096.3384976996,4718721.646813435,POINT (359096.3384976996 4718721.646813435)
5634,11250,1200,11325,1275,359246.3384976996,4718721.646813435,POINT (359246.3384976996 4718721.646813435)
5635,11250,1350,11325,1425,359396.3384976996,4718721.646813435,POINT (359396.3384976996 4718721.646813435)
5636,11250,1500,11325,1575,359546.3384976996,4718721.646813435,POINT (359546.3384976996 4718721.646813435)
5637,11250,1650,11325,1725,359696.3384976996,4718721.646813435,POINT (359696.3384976996 4718721.646813435)
5638,11250,1800,11325,1875,359846.3384976996,4718721.646813435,POINT (359846.3384976996 4718721.646813435)
5639,11250,1950,11325,2025,359996.3384976996,4718721.646813435,POINT (359996.3384976996 4718721.646813435)
5640,11250,2100,11325,2175,360146.3384976996,4718721.646813435,POINT (360146.3384976996 4718721.646813435)
5641,11250,2250,11325,2325,360296.3384976996,4718721.646813435,POINT (360296.3384976996 4718721.646813435)
5642,11250,2400,11325,2475,360446.3384976996,4718721.646813435,POINT (360446.3384976996 4718721.646813435)
5643,11250,2550,11325,2625,360596.3384976996,4718721.646813435,POINT (360596.3384976996 4718721.646813435)
5644,11250,2700,11325,2775,360746.3384976996,4718721.646813435,POINT (360746.3384976996 4718721.646813435)
5645,11250,2850,11325,2925,360896.3384976996,4718721.646813435,POINT (360896.3384976996 4718721.646813435)
5646,11250,3000,11325,3075,361046.3384976996,4718721.646813435,POINT (361046.3384976996 4718721.646813435)
5647,11250,3150,11325,3225,361196.3384976996,4718721.646813435,POINT (361196.3384976996 4718721.646813435)
5648,11250,3300,11325,3375,361346.3384976996,4718721.646813435,POINT (361346.3384976996 4718721.646813435)
5649,11250,3450,11325,3525,361496.3384976996,4718721.646813435,POINT (361496.3384976996 4718721.646813435)
5650,11250,3600,11325,3675,361646.3384976996,4718721.646813435,POINT (361646.3384976996 4718721.646813435)
5651,11250,3750,11325,3825,361796.3384976996,4718721.646813435,POINT (361796.3384976996 4718721.646813435)
5652,11250,3900,11325,3975,361946.3384976996,4718721.646813435,POINT (361946.3384976996 4718721.646813435)
5653,11250,4050,11325,4125,362096.3384976996,4718721.646813435,POINT (362096.3384976996 4718721.646813435)
5654,11250,4200,11325,4275,362246.3384976996,4718721.646813435,POINT (362246.3384976996 4718721.646813435)
5655,11250,4350,11325,4425,362396.3384976996,4718721.646813435,POINT (362396.3384976996 4718721.646813435)
5656,11250,4500,11325,4575,362546.3384976996,4718721.646813435,POINT (362546.3384976996 4718721.646813435)
5657,11250,4650,11325,4725,362696.3384976996,4718721.646813435,POINT (362696.3384976996 4718721.646813435)
5658,11250,4800,11325,4875,362846.3384976996,4718721.646813435,POINT (362846.3384976996 4718721.646813435)
5659,11250,4950,11325,5025,362996.3384976996,4718721.646813435,POINT (362996.3384976996 4718721.646813435)
5660,11250,5100,11325,5175,363146.3384976996,4718721.646813435,POINT (363146.3384976996 4718721.646813435)
5661,11250,5250,11325,5325,363296.3384976996,4718721.646813435,POINT (363296.3384976996 4718721.646813435)
5662,11250,5400,11325,5475,363446.3384976996,4718721.646813435,POINT (363446.3384976996 4718721.646813435)
5663,11250,5550,11325,5625,363596.3384976996,4718721.646813435,POINT (363596.3384976996 4718721.646813435)
5664,11250,5700,11325,5775,363746.3384976996,4718721.646813435,POINT (363746.3384976996 4718721.646813435)
5665,11250,5850,11325,5925,363896.3384976996,4718721.646813435,POINT (363896.3384976996 4718721.646813435)
